type,node_id,parent_id,planet_id,depth,size,x,y,z,image_id
image,,2_cluster_1,2,2,1,16.3087,-4.8959155,4.1145906,14142.jpg
image,,2_cluster_1,2,2,1,17.535158,-6.6484795,4.3222117,16421.jpg
image,,2_cluster_1,2,2,1,17.061674,-7.041187,5.5567827,19270.jpg
image,,2_cluster_1,2,2,1,16.76334,-4.850794,4.2617407,5471.jpg
image,,2_cluster_1,2,2,1,17.154951,-6.8731155,5.235543,16763.jpg
image,,2_cluster_1,2,2,1,17.810575,-5.943955,4.9489803,5812.jpg
image,,2_cluster_1,2,2,1,17.541815,-6.3721128,4.253857,9179.jpg
image,,2_cluster_1,2,2,1,17.738733,-5.1312428,4.4258437,18974.jpg
image,,2_cluster_1,2,2,1,16.898907,-5.290383,4.810959,6314.jpg
image,,2_cluster_1,2,2,1,17.539774,-7.2979655,5.264032,16533.jpg
image,,2_cluster_1,2,2,1,17.371702,-6.023322,5.197637,5192.jpg
image,,2_cluster_1,2,2,1,17.856401,-6.335152,5.6127005,5172.jpg
image,,2_cluster_1,2,2,1,16.787565,-5.260756,3.2981515,153.jpg
image,,2_cluster_1,2,2,1,17.920025,-6.6917887,5.4285083,2211.jpg
image,,2_cluster_1,2,2,1,17.345896,-6.7736354,5.2662888,8436.jpg
image,,2_cluster_1,2,2,1,17.13487,-5.914858,5.1193404,12014.jpg
image,,2_cluster_1,2,2,1,17.058006,-6.4024763,4.8439126,18555.jpg
image,,2_cluster_1,2,2,1,17.209782,-6.510548,4.4558706,19268.jpg
image,,2_cluster_1,2,2,1,16.899288,-6.963671,5.5485573,12472.jpg
image,,2_cluster_1,2,2,1,17.86179,-6.3437247,5.5149965,12043.jpg
image,,2_cluster_1,2,2,1,16.924955,-5.799647,5.5069256,7946.jpg
image,,2_cluster_1,2,2,1,17.447227,-6.4055085,4.2847443,15532.jpg
image,,2_cluster_1,2,2,1,17.810387,-5.7355523,5.212366,1714.jpg
image,,2_cluster_1,2,2,1,17.039461,-5.825225,5.461078,4970.jpg
image,,2_cluster_1,2,2,1,17.279867,-4.759441,3.0978098,3465.jpg
image,,2_cluster_1,2,2,1,17.609564,-6.621082,5.48568,2630.jpg
image,,2_cluster_1,2,2,1,17.40729,-6.090251,5.2629023,17339.jpg
image,,2_cluster_1,2,2,1,17.542282,-6.674183,5.5773764,5234.jpg
image,,2_cluster_1,2,2,1,18.173895,-6.4321065,5.2116303,7144.jpg
image,,2_cluster_1,2,2,1,17.222845,-7.1319294,5.19562,1628.jpg
image,,2_cluster_1,2,2,1,17.28718,-5.248389,4.9601226,15371.jpg
image,,2_cluster_1,2,2,1,17.551607,-5.37989,5.02914,4855.jpg
image,,2_cluster_1,2,2,1,17.518007,-6.1945243,5.4172544,12117.jpg
image,,2_cluster_1,2,2,1,17.236973,-6.296573,5.2574077,3313.jpg
image,,2_cluster_1,2,2,1,17.519728,-5.817405,5.3332963,16257.jpg
image,,2_cluster_1,2,2,1,16.843409,-6.9493766,5.1757216,14283.jpg
image,,2_cluster_1,2,2,1,17.989721,-6.406392,5.3140626,6018.jpg
image,,2_cluster_1,2,2,1,16.972055,-7.0198393,5.436976,2433.jpg
image,,2_cluster_1,2,2,1,16.757824,-4.9854536,4.670603,12521.jpg
image,,2_cluster_1,2,2,1,17.47853,-4.9662986,3.2873561,10474.jpg
image,,2_cluster_1,2,2,1,18.0543,-6.038952,5.0237117,1860.jpg
image,,2_cluster_1,2,2,1,16.15244,-4.6685247,3.1519644,13175.jpg
image,,2_cluster_1,2,2,1,17.021938,-5.026495,2.5406086,6221.jpg
image,,2_cluster_1,2,2,1,17.313885,-5.5671144,2.729135,15087.jpg
image,,2_cluster_1,2,2,1,17.556019,-5.755073,2.5017729,10465.jpg
image,,2_cluster_1,2,2,1,17.365355,-7.3799734,4.9697766,14048.jpg
image,,2_cluster_1,2,2,1,16.735218,-6.5235033,5.098379,9089.jpg
